player,line
B. Falter + E. Fedde,0.5
J. Lyles + D. German,0.5
N. Pivetta + A. Manoah,0.5
B. Singer + Z. Plesac,0.5
J. Oviedo + J. Flaherty,0.5
G. Otto + R. Detmers,0.5
D. Martin + Y. Darvish,0.5
C. Kuhl + C. Kershaw,0.5
